Mb.start	Mb.end	signif
413.232359997342	416.018645560065	ns
416.027435104427	416.519649588694	lo
416.528439133055	418.356664360331	ns
418.365453904693	418.40061208214	lo
418.409401626502	418.479717981398	ns
418.488507525759	418.532455247569	lo
418.541244791931	425.203719418252	ns
425.212508962614	425.388299849852	hi
425.397089394214	425.862935245395	ns
425.871724789757	426.135411120614	hi
426.144200664976	428.578904453222	ns
428.587693997584	428.842590784079	hi
428.851380328441	429.088698026212	ns
429.097487570574	431.022397785831	hi
431.031187330193	431.101503685088	ns
431.11029322945	431.356400471583	hi
431.365190015945	431.795877689678	ns
431.80466723404	432.015616298726	lo
432.024405843087	432.349618984478	ns
432.35840852884	432.49904123863	lo
432.507830782992	432.762727569487	ns
432.771517113849	433.061572077792	lo
433.070361622154	433.711998360573	ns
433.720787904934	434.538215530591	lo
434.547005074953	435.03921955922	ns
435.048009103582	435.531434043486	lo
